StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Demographics_Age,Party_ID1,Party_ID1_4_TEXT,Party_IDR,Party_IDD,Party_IDI,RenewableEnergy_supp,EnvPolicy_Priority,Treatment_positive
2024-03-27 15:05:27,2024-03-27 15:05:27,Survey Test,,100,0,True,2024-03-27 15:05:28,R_2sHJSeic9IbsKl8,,,,,,,test,,45 - 54,Republican,,Strong,,,,3,0
2024-03-27 15:05:28,2024-03-27 15:05:28,Survey Test,,100,0,True,2024-03-27 15:05:28,R_dp3epTlNoxctibY,,,,,,,test,,25 - 34,No preference,,,,Republican,,5,0
2024-03-27 15:05:28,2024-03-27 15:05:28,Survey Test,,100,0,True,2024-03-27 15:05:28,R_beojlypsHhBUSma,,,,,,,test,,35 - 44,Democrat,,,Not very strong,,3,5,1
2024-03-27 15:05:29,2024-03-27 15:05:29,Survey Test,,100,0,True,2024-03-27 15:05:29,R_6JtHhZYWOa7CoHs,,,,,,,test,,65+,Democrat,,,Strong,,,4,0
2024-03-27 15:05:29,2024-03-27 15:05:29,Survey Test,,100,0,True,2024-03-27 15:05:29,R_6Rl2HRm4LT79lJA,,,,,,,test,,18 - 24,Democrat,,,Not very strong,,5,5,0
2024-03-27 15:05:29,2024-03-27 15:05:29,Survey Test,,100,0,True,2024-03-27 15:05:29,R_6Yx8AcXvgtNRljM,,,,,,,test,,U18,Democrat,,,Not very strong,,3,1,0
2024-03-27 15:05:30,2024-03-27 15:05:30,Survey Test,,100,0,True,2024-03-27 15:05:30,R_8uDGXtfnnVE9T4W,,,,,,,test,,65+,Independent,,,,Republican,,4,0
2024-03-27 15:05:30,2024-03-27 15:05:30,Survey Test,,100,0,True,2024-03-27 15:05:30,R_a9R10NCvDmFkJKu,,,,,,,test,,18 - 24,Republican,,Strong,,,,1,1
2024-03-27 15:05:30,2024-03-27 15:05:30,Survey Test,,100,0,True,2024-03-27 15:05:31,R_06ZL7tC9PZqzL26,,,,,,,test,,55 - 64,Democrat,,,Strong,,,5,1
2024-03-27 15:05:31,2024-03-27 15:05:31,Survey Test,,100,0,True,2024-03-27 15:05:31,R_7aEbJASlSLgIKsC,,,,,,,test,,18 - 24,Independent,,,,Neither,,3,0
2024-03-27 15:05:31,2024-03-27 15:05:31,Survey Test,,100,0,True,2024-03-27 15:05:31,R_3JFWZPBJ1xJnkyy,,,,,,,test,,55 - 64,Other,Facilisis amet massa magnis proin augue imperdiet facilisis eget auctor nulla vel nibh et eros.,,,Democratic,,2,0
2024-03-27 15:05:31,2024-03-27 15:05:32,Survey Test,,100,1,True,2024-03-27 15:05:32,R_55VYGfPjtxXGZD0,,,,,,,test,,25 - 34,Republican,,Strong,,,,2,1
2024-03-27 15:05:32,2024-03-27 15:05:32,Survey Test,,100,0,True,2024-03-27 15:05:32,R_afP90HhfE27YHc2,,,,,,,test,,55 - 64,Independent,,,,Republican,,2,1
2024-03-27 15:05:32,2024-03-27 15:05:32,Survey Test,,100,0,True,2024-03-27 15:05:33,R_8iFqFR75tAAvQgK,,,,,,,test,,45 - 54,Republican,,Not very strong,,,5,5,1
2024-03-27 15:05:33,2024-03-27 15:05:33,Survey Test,,100,0,True,2024-03-27 15:05:33,R_eLfGDzFR9NPMQlM,,,,,,,test,,35 - 44,Republican,,Strong,,,,5,1
2024-03-27 15:05:33,2024-03-27 15:05:33,Survey Test,,100,0,True,2024-03-27 15:05:33,R_8xj7Uf9ZDg8K502,,,,,,,test,,25 - 34,Independent,,,,Republican,,1,0
2024-03-27 15:05:34,2024-03-27 15:05:34,Survey Test,,100,0,True,2024-03-27 15:05:34,R_afQCaRKQ7Fm5nhk,,,,,,,test,,25 - 34,Democrat,,,Strong,,,5,1
2024-03-27 15:05:34,2024-03-27 15:05:34,Survey Test,,100,0,True,2024-03-27 15:05:34,R_5chkb9csyx3ewUS,,,,,,,test,,25 - 34,Independent,,,,Republican,,3,0
2024-03-27 15:05:34,2024-03-27 15:05:34,Survey Test,,100,0,True,2024-03-27 15:05:35,R_bKsTL4u2RDYyZqm,,,,,,,test,,45 - 54,Republican,,Strong,,,,3,0
2024-03-27 15:05:35,2024-03-27 15:05:35,Survey Test,,100,0,True,2024-03-27 15:05:35,R_3jFYFYnHBKO3S2a,,,,,,,test,,25 - 34,Republican,,Not very strong,,,2,4,0
2024-03-27 15:05:35,2024-03-27 15:05:35,Survey Test,,100,0,True,2024-03-27 15:05:35,R_3atxaWszrwQx9Iy,,,,,,,test,,25 - 34,Democrat,,,Strong,,,4,1
2024-03-27 15:05:35,2024-03-27 15:05:36,Survey Test,,100,1,True,2024-03-27 15:05:36,R_9GpAjHlw0nDGTKC,,,,,,,test,,55 - 64,Republican,,Not very strong,,,5,1,0
2024-03-27 15:05:36,2024-03-27 15:05:36,Survey Test,,100,0,True,2024-03-27 15:05:36,R_0wV5ZKZ2oHVZkIC,,,,,,,test,,65+,Democrat,,,Not very strong,,1,2,0
2024-03-27 15:05:36,2024-03-27 15:05:36,Survey Test,,100,0,True,2024-03-27 15:05:36,R_cJeOiXlBmz5CJ82,,,,,,,test,,35 - 44,Independent,,,,Republican,,3,0
2024-03-27 15:05:37,2024-03-27 15:05:37,Survey Test,,100,0,True,2024-03-27 15:05:37,R_4I5iBrfZKEacEXY,,,,,,,test,,U18,Independent,,,,Neither,,5,0
2024-03-27 15:05:37,2024-03-27 15:05:37,Survey Test,,100,0,True,2024-03-27 15:05:37,R_0q768HCAd6PR39A,,,,,,,test,,18 - 24,No preference,,,,Democratic,,2,1
2024-03-27 15:05:37,2024-03-27 15:05:37,Survey Test,,100,0,True,2024-03-27 15:05:38,R_6XTL2eo4k9PWzDE,,,,,,,test,,35 - 44,Other,Dictumst rutrum imperdiet rhoncus vulputate mauris pharetra. Duis venenatis posuere facilisi tempor.,,,Republican,,4,0
2024-03-27 15:05:38,2024-03-27 15:05:38,Survey Test,,100,0,True,2024-03-27 15:05:38,R_bygO8ME89xGYAB0,,,,,,,test,,65+,Independent,,,,Democratic,,3,1
2024-03-27 15:05:38,2024-03-27 15:05:38,Survey Test,,100,0,True,2024-03-27 15:05:38,R_9NbP1yeJj1VYJsq,,,,,,,test,,25 - 34,Other,Risus tortor? Ligula sapien suscipit accumsan augue molestie gravida at velit elementum.,,,Neither,,4,1
2024-03-27 15:05:39,2024-03-27 15:05:39,Survey Test,,100,0,True,2024-03-27 15:05:39,R_8GnvPusPXDoo1y6,,,,,,,test,,45 - 54,Independent,,,,Republican,,2,0
2024-03-27 15:05:39,2024-03-27 15:05:39,Survey Test,,100,0,True,2024-03-27 15:05:39,R_9smQt3r6GhGJ0nY,,,,,,,test,,25 - 34,Democrat,,,Not very strong,,4,1,1
2024-03-27 15:05:39,2024-03-27 15:05:39,Survey Test,,100,0,True,2024-03-27 15:05:39,R_2nJgx8uvzdZldmm,,,,,,,test,,U18,Democrat,,,Strong,,,3,1
2024-03-27 15:05:40,2024-03-27 15:05:40,Survey Test,,100,0,True,2024-03-27 15:05:40,R_eQaaJUEweg6qqZE,,,,,,,test,,45 - 54,Other,"Mauris ridiculus a nec facilisis. Iaculis, metus metus fusce aliquam erat. Tempor. Posuere pharetra dictumst.",,,Democratic,,5,0
2024-03-27 15:05:40,2024-03-27 15:05:40,Survey Test,,100,0,True,2024-03-27 15:05:40,R_aaBVmn1yBho8OKq,,,,,,,test,,35 - 44,Other,Malesuada dolor elit ultrices curabitur! Elit pede suscipit pede pede neque nulla arcu.,,,Republican,,3,0
2024-03-27 15:05:40,2024-03-27 15:05:41,Survey Test,,100,1,True,2024-03-27 15:05:41,R_8wFiuzr0n92zqOW,,,,,,,test,,U18,No preference,,,,Neither,,1,1
2024-03-27 15:05:41,2024-03-27 15:05:41,Survey Test,,100,0,True,2024-03-27 15:05:41,R_bdD9RZTS8q0PaWa,,,,,,,test,,45 - 54,Republican,,Not very strong,,,5,2,0
2024-03-27 15:05:41,2024-03-27 15:05:41,Survey Test,,100,0,True,2024-03-27 15:05:41,R_3w3x6sSPQaI1bSK,,,,,,,test,,65+,Republican,,Not very strong,,,1,5,1
2024-03-27 15:05:42,2024-03-27 15:05:42,Survey Test,,100,0,True,2024-03-27 15:05:42,R_ekyol5dEvRdUurQ,,,,,,,test,,35 - 44,Independent,,,,Neither,,5,0
2024-03-27 15:05:42,2024-03-27 15:05:42,Survey Test,,100,0,True,2024-03-27 15:05:43,R_b8c8dIxNPRR5PEy,,,,,,,test,,55 - 64,No preference,,,,Neither,,1,1
2024-03-27 15:05:43,2024-03-27 15:05:43,Survey Test,,100,0,True,2024-03-27 15:05:43,R_54s6YnAFPbwPrzU,,,,,,,test,,18 - 24,No preference,,,,Democratic,,5,0
2024-03-27 15:05:43,2024-03-27 15:05:43,Survey Test,,100,0,True,2024-03-27 15:05:43,R_3t7tXpt10qPKMzI,,,,,,,test,,U18,Democrat,,,Strong,,,2,1
2024-03-27 15:05:44,2024-03-27 15:05:44,Survey Test,,100,0,True,2024-03-27 15:05:44,R_4Pfgy2uw57SaM0S,,,,,,,test,,55 - 64,Other,Arcu molestie fermentum? Felis. Curabitur non tellus nulla. Dignissim tempor. Facilisis pede.,,,Republican,,5,0
2024-03-27 15:05:44,2024-03-27 15:05:44,Survey Test,,100,0,True,2024-03-27 15:05:44,R_eR2HttWzDXuPLPE,,,,,,,test,,25 - 34,Democrat,,,Not very strong,,1,2,0
2024-03-27 15:05:44,2024-03-27 15:05:44,Survey Test,,100,0,True,2024-03-27 15:05:44,R_dnz95SJmJ77kNim,,,,,,,test,,65+,Republican,,Strong,,,,2,1
2024-03-27 15:05:45,2024-03-27 15:05:45,Survey Test,,100,0,True,2024-03-27 15:05:45,R_40icMySHLlZGVqm,,,,,,,test,,65+,Other,Amet cras ullamcorper ultricies sodales! Mattis? Cras nec bibendum risus purus.,,,Democratic,,4,0
2024-03-27 15:05:45,2024-03-27 15:05:45,Survey Test,,100,0,True,2024-03-27 15:05:45,R_dj05BmvrpdmoLNc,,,,,,,test,,35 - 44,Democrat,,,Not very strong,,2,5,0
2024-03-27 15:05:45,2024-03-27 15:05:46,Survey Test,,100,1,True,2024-03-27 15:05:46,R_cJ6aWJfLe3mS2NM,,,,,,,test,,65+,Independent,,,,Democratic,,3,1
2024-03-27 15:05:46,2024-03-27 15:05:46,Survey Test,,100,0,True,2024-03-27 15:05:46,R_4158Ea6H7rydpCS,,,,,,,test,,65+,Independent,,,,Republican,,4,1
2024-03-27 15:05:46,2024-03-27 15:05:46,Survey Test,,100,0,True,2024-03-27 15:05:46,R_3aSzV8inQrPgQ3c,,,,,,,test,,18 - 24,Other,Odio wisi interdum facilisi nullam venenatis atque quam tempus vivamus ullamcorper pharetra. Accumsan! Velit potenti.,,,Republican,,5,0
2024-03-27 15:05:47,2024-03-27 15:05:47,Survey Test,,100,0,True,2024-03-27 15:05:47,R_0ANfstMX7c2LmDQ,,,,,,,test,,18 - 24,Republican,,Strong,,,,2,1
2024-03-27 15:05:47,2024-03-27 15:05:47,Survey Test,,100,0,True,2024-03-27 15:05:47,R_bfjmjAgt7UBP5dQ,,,,,,,test,,55 - 64,No preference,,,,Neither,,2,0
2024-03-27 15:05:47,2024-03-27 15:05:48,Survey Test,,100,1,True,2024-03-27 15:05:48,R_2moMvvRqaNWLwGO,,,,,,,test,,18 - 24,Other,Commodo laoreet justo fringilla. Porta tincidunt. Interdum gravida porta fermentum nunc proin dolorem ridiculus proin.,,,Democratic,,5,0
2024-03-27 15:05:48,2024-03-27 15:05:48,Survey Test,,100,0,True,2024-03-27 15:05:48,R_eDt1rTMSiKncKZo,,,,,,,test,,35 - 44,Democrat,,,Not very strong,,5,2,0
2024-03-27 15:05:48,2024-03-27 15:05:48,Survey Test,,100,0,True,2024-03-27 15:05:48,R_25mvxVqMgYst6oC,,,,,,,test,,65+,Democrat,,,Strong,,,3,1
2024-03-27 15:05:49,2024-03-27 15:05:49,Survey Test,,100,0,True,2024-03-27 15:05:49,R_a3FjcMkwpu6QcJg,,,,,,,test,,25 - 34,Democrat,,,Not very strong,,1,1,0
2024-03-27 15:05:49,2024-03-27 15:05:49,Survey Test,,100,0,True,2024-03-27 15:05:49,R_agV8kX7toSKEojc,,,,,,,test,,U18,Independent,,,,Republican,,2,1
2024-03-27 15:05:54,2024-03-27 15:05:54,Survey Test,,100,0,True,2024-03-27 15:05:55,R_6RIwKaepEfLsxBY,,,,,,,test,,25 - 34,Independent,,,,Democratic,,5,0
2024-03-27 15:05:55,2024-03-27 15:05:55,Survey Test,,100,0,True,2024-03-27 15:05:55,R_6nF4fMYZ6qmI56u,,,,,,,test,,18 - 24,Other,Molestie pede dolorem eleifend. Vel porta egestas! Volutpat elementum pede magna tempor turpis? Phasellus.,,,Democratic,,2,0
2024-03-27 15:05:55,2024-03-27 15:05:55,Survey Test,,100,0,True,2024-03-27 15:05:55,R_3I3gz1FpraxY14W,,,,,,,test,,25 - 34,Other,Rutrum mattis a ac. Sapien non fringilla potenti magnis accusamus. Pede rhoncus fringilla.,,,Democratic,,4,0
2024-03-27 15:05:55,2024-03-27 15:05:56,Survey Test,,100,1,True,2024-03-27 15:05:56,R_eeqdCBByHgqQlq6,,,,,,,test,,25 - 34,Republican,,Not very strong,,,5,5,0
2024-03-27 15:05:56,2024-03-27 15:05:56,Survey Test,,100,0,True,2024-03-27 15:05:56,R_bxCDPNWMNCZFRLE,,,,,,,test,,65+,Other,Eget id temporibus bibendum ut! Commodo egestas! Praesent felis ultricies. Vivamus viverra.,,,Republican,,2,0
2024-03-27 15:05:56,2024-03-27 15:05:56,Survey Test,,100,0,True,2024-03-27 15:05:56,R_88HMXn4dXgfMia2,,,,,,,test,,25 - 34,Other,"Donec tortor. Culpa, vulputate pharetra sollicitudin ut elit praesent primis.",,,Democratic,,4,0
2024-03-27 15:05:57,2024-03-27 15:05:57,Survey Test,,100,0,True,2024-03-27 15:05:57,R_6J7ckEQXRKZO4Wa,,,,,,,test,,45 - 54,No preference,,,,Democratic,,1,0
2024-03-27 15:05:57,2024-03-27 15:05:57,Survey Test,,100,0,True,2024-03-27 15:05:57,R_eYjwR4LnbyE6wn4,,,,,,,test,,U18,Republican,,Not very strong,,,3,5,0
2024-03-27 15:05:57,2024-03-27 15:05:58,Survey Test,,100,1,True,2024-03-27 15:05:58,R_9YbFMvzLrcng6aO,,,,,,,test,,45 - 54,Republican,,Strong,,,,5,1
2024-03-27 15:05:58,2024-03-27 15:05:58,Survey Test,,100,0,True,2024-03-27 15:05:58,R_4JwH95ZTpKVOBAq,,,,,,,test,,45 - 54,Independent,,,,Neither,,1,0
2024-03-27 15:05:58,2024-03-27 15:05:58,Survey Test,,100,0,True,2024-03-27 15:05:58,R_8lkDn6CE1pERBEG,,,,,,,test,,18 - 24,Republican,,Not very strong,,,2,3,1
2024-03-27 15:05:58,2024-03-27 15:05:59,Survey Test,,100,1,True,2024-03-27 15:05:59,R_71ZgP6uYUXicIhU,,,,,,,test,,45 - 54,No preference,,,,Republican,,5,0
2024-03-27 15:05:59,2024-03-27 15:05:59,Survey Test,,100,0,True,2024-03-27 15:05:59,R_dipERkZXe3E8MIu,,,,,,,test,,25 - 34,Independent,,,,Republican,,3,1
2024-03-27 15:05:59,2024-03-27 15:05:59,Survey Test,,100,0,True,2024-03-27 15:06:00,R_39Luvid4bjoQ3xs,,,,,,,test,,35 - 44,Other,"Erat risus blandit? Quam. Massa phasellus! Dignissim per, consequat magnis dapibus.",,,Neither,,2,1
2024-03-27 15:06:00,2024-03-27 15:06:00,Survey Test,,100,0,True,2024-03-27 15:06:00,R_eqCG13ocNDo0cui,,,,,,,test,,25 - 34,Republican,,Strong,,,,3,0
2024-03-27 15:06:00,2024-03-27 15:06:00,Survey Test,,100,0,True,2024-03-27 15:06:01,R_bI9HF34daxl4s3I,,,,,,,test,,65+,Other,"Urna magna vitae quam. Ullamcorper suspendisse facilisi, sem magna pharetra montes.",,,Neither,,1,0
2024-03-27 15:06:01,2024-03-27 15:06:01,Survey Test,,100,0,True,2024-03-27 15:06:01,R_089Q5SCm3PP4YJw,,,,,,,test,,18 - 24,Republican,,Strong,,,,4,1
2024-03-27 15:06:01,2024-03-27 15:06:01,Survey Test,,100,0,True,2024-03-27 15:06:01,R_3pIPm9W3GPhXtWe,,,,,,,test,,18 - 24,Republican,,Not very strong,,,5,2,1
2024-03-27 15:06:02,2024-03-27 15:06:02,Survey Test,,100,0,True,2024-03-27 15:06:02,R_5hgfAL55HkURfDw,,,,,,,test,,65+,Republican,,Not very strong,,,5,3,0
2024-03-27 15:06:02,2024-03-27 15:06:02,Survey Test,,100,0,True,2024-03-27 15:06:02,R_6Y8KSHX28ZCLMuq,,,,,,,test,,35 - 44,Republican,,Not very strong,,,1,5,0
2024-03-27 15:06:02,2024-03-27 15:06:02,Survey Test,,100,0,True,2024-03-27 15:06:02,R_dm1Sj9Q4CtYZv0O,,,,,,,test,,25 - 34,Republican,,Strong,,,,1,0
2024-03-27 15:06:03,2024-03-27 15:06:03,Survey Test,,100,0,True,2024-03-27 15:06:03,R_cucKSnPyEtTJPKe,,,,,,,test,,U18,Independent,,,,Neither,,1,1
2024-03-27 15:06:03,2024-03-27 15:06:03,Survey Test,,100,0,True,2024-03-27 15:06:03,R_8umtDkRQA0dFcDY,,,,,,,test,,55 - 64,Independent,,,,Neither,,1,0
2024-03-27 15:06:03,2024-03-27 15:06:04,Survey Test,,100,1,True,2024-03-27 15:06:04,R_40cfHC1R05FGJeK,,,,,,,test,,35 - 44,No preference,,,,Neither,,4,0
2024-03-27 15:06:04,2024-03-27 15:06:04,Survey Test,,100,0,True,2024-03-27 15:06:04,R_3IWWlAx01qCd1qu,,,,,,,test,,U18,Independent,,,,Democratic,,4,0
2024-03-27 15:06:04,2024-03-27 15:06:04,Survey Test,,100,0,True,2024-03-27 15:06:04,R_bwPejRbg9E6jCIu,,,,,,,test,,U18,Republican,,Strong,,,,4,0
2024-03-27 15:06:04,2024-03-27 15:06:05,Survey Test,,100,1,True,2024-03-27 15:06:05,R_elIvVjjEVZz7ISa,,,,,,,test,,65+,Independent,,,,Democratic,,1,1
2024-03-27 15:06:05,2024-03-27 15:06:05,Survey Test,,100,0,True,2024-03-27 15:06:05,R_7VteAPMtXZFEiG2,,,,,,,test,,65+,Independent,,,,Neither,,4,1
2024-03-27 15:06:05,2024-03-27 15:06:05,Survey Test,,100,0,True,2024-03-27 15:06:05,R_8k892WS8rNHRiuO,,,,,,,test,,35 - 44,Democrat,,,Strong,,,5,0
2024-03-27 15:06:06,2024-03-27 15:06:06,Survey Test,,100,0,True,2024-03-27 15:06:06,R_71e9A2uRxbUvixU,,,,,,,test,,65+,Independent,,,,Democratic,,5,0
2024-03-27 15:06:06,2024-03-27 15:06:06,Survey Test,,100,0,True,2024-03-27 15:06:06,R_6GcfaY7S0UxKnuC,,,,,,,test,,U18,Republican,,Strong,,,,4,1
2024-03-27 15:06:06,2024-03-27 15:06:06,Survey Test,,100,0,True,2024-03-27 15:06:07,R_6R3dapJXxA9TaSi,,,,,,,test,,18 - 24,Republican,,Not very strong,,,2,1,1
2024-03-27 15:06:07,2024-03-27 15:06:07,Survey Test,,100,0,True,2024-03-27 15:06:07,R_esys0gwlI751YiO,,,,,,,test,,U18,Other,Faucibus erat vestibulum. Vehicula blandit elit diam nec maecenas curabitur et curabitur.,,,Democratic,,1,0
2024-03-27 15:06:07,2024-03-27 15:06:07,Survey Test,,100,0,True,2024-03-27 15:06:07,R_bxyIYW9EoPbopPo,,,,,,,test,,U18,No preference,,,,Republican,,3,0
2024-03-27 15:06:08,2024-03-27 15:06:08,Survey Test,,100,0,True,2024-03-27 15:06:08,R_2aDVdiwFT0asHnE,,,,,,,test,,18 - 24,Other,Quam cursus iaculis nibh id velit. Eros nonummy elementum? Nibh turpis.,,,Democratic,,2,1
2024-03-27 15:06:08,2024-03-27 15:06:08,Survey Test,,100,0,True,2024-03-27 15:06:08,R_cvy770vC8CEF23I,,,,,,,test,,55 - 64,No preference,,,,Republican,,2,0
2024-03-27 15:06:08,2024-03-27 15:06:09,Survey Test,,100,1,True,2024-03-27 15:06:09,R_bgrkznJxdJppQfc,,,,,,,test,,18 - 24,Democrat,,,Strong,,,3,1
2024-03-27 15:06:09,2024-03-27 15:06:09,Survey Test,,100,0,True,2024-03-27 15:06:09,R_6RN8N20E09R0UT4,,,,,,,test,,25 - 34,Republican,,Not very strong,,,1,5,0
2024-03-27 15:06:09,2024-03-27 15:06:09,Survey Test,,100,0,True,2024-03-27 15:06:09,R_02787lUDhphaLOK,,,,,,,test,,18 - 24,No preference,,,,Neither,,3,1
2024-03-27 15:06:10,2024-03-27 15:06:10,Survey Test,,100,0,True,2024-03-27 15:06:10,R_bEHKnvJLrBQ7Q7Y,,,,,,,test,,35 - 44,Republican,,Strong,,,,1,0
2024-03-27 15:06:10,2024-03-27 15:06:10,Survey Test,,100,0,True,2024-03-27 15:06:10,R_bIvl6PNaj027eXY,,,,,,,test,,35 - 44,Democrat,,,Not very strong,,3,1,1
2024-03-27 15:06:10,2024-03-27 15:06:11,Survey Test,,100,1,True,2024-03-27 15:06:11,R_3Q6kjC96LbFDxps,,,,,,,test,,18 - 24,Democrat,,,Strong,,,5,1
2024-03-27 15:06:11,2024-03-27 15:06:11,Survey Test,,100,0,True,2024-03-27 15:06:11,R_3jDpQnhsH0VykMS,,,,,,,test,,U18,Independent,,,,Democratic,,1,0
2024-03-27 15:06:11,2024-03-27 15:06:11,Survey Test,,100,0,True,2024-03-27 15:06:11,R_8odVMKIit9psXjg,,,,,,,test,,45 - 54,Democrat,,,Strong,,,2,0
2024-03-27 15:06:11,2024-03-27 15:06:12,Survey Test,,100,1,True,2024-03-27 15:06:12,R_esrkfpagWodMBoO,,,,,,,test,,55 - 64,No preference,,,,Republican,,4,1
2024-03-27 15:06:12,2024-03-27 15:06:12,Survey Test,,100,0,True,2024-03-27 15:06:12,R_5dPgXscobGaDygm,,,,,,,test,,35 - 44,No preference,,,,Neither,,4,1
2024-03-27 15:06:12,2024-03-27 15:06:12,Survey Test,,100,0,True,2024-03-27 15:06:12,R_7Va4iwT8tE12gke,,,,,,,test,,55 - 64,Independent,,,,Neither,,2,0
2024-03-27 15:06:12,2024-03-27 15:06:13,Survey Test,,100,1,True,2024-03-27 15:06:13,R_4JINoArj8388ZkW,,,,,,,test,,35 - 44,Democrat,,,Not very strong,,2,4,0
2024-03-27 15:06:13,2024-03-27 15:06:13,Survey Test,,100,0,True,2024-03-27 15:06:13,R_ddoZYfyyYULoPTo,,,,,,,test,,18 - 24,Independent,,,,Neither,,4,0
2024-03-27 15:06:13,2024-03-27 15:06:13,Survey Test,,100,0,True,2024-03-27 15:06:13,R_cO6vWgJKljZyD4O,,,,,,,test,,25 - 34,Republican,,Strong,,,,5,0
2024-03-27 15:06:13,2024-03-27 15:06:14,Survey Test,,100,1,True,2024-03-27 15:06:14,R_8jEX5Lz9pI0E41o,,,,,,,test,,18 - 24,Republican,,Strong,,,,1,0
2024-03-27 15:06:14,2024-03-27 15:06:14,Survey Test,,100,0,True,2024-03-27 15:06:14,R_6tx2LP8bAxAFIXk,,,,,,,test,,45 - 54,Independent,,,,Neither,,1,0
2024-03-27 15:06:14,2024-03-27 15:06:14,Survey Test,,100,0,True,2024-03-27 15:06:14,R_5msWSayH4AHLYy2,,,,,,,test,,U18,Republican,,Strong,,,,3,0
2024-03-27 15:06:14,2024-03-27 15:06:15,Survey Test,,100,1,True,2024-03-27 15:06:15,R_6JWXTqGEiKneg1E,,,,,,,test,,35 - 44,Independent,,,,Democratic,,3,0
2024-03-27 15:06:15,2024-03-27 15:06:15,Survey Test,,100,0,True,2024-03-27 15:06:15,R_200knChjIyQZv1k,,,,,,,test,,55 - 64,Republican,,Not very strong,,,5,4,1
2024-03-27 15:06:15,2024-03-27 15:06:15,Survey Test,,100,0,True,2024-03-27 15:06:15,R_d5arfhQXiVeM6RU,,,,,,,test,,55 - 64,Republican,,Not very strong,,,5,5,0
2024-03-27 15:06:16,2024-03-27 15:06:16,Survey Test,,100,0,True,2024-03-27 15:06:16,R_1NQl7RQ3hTuEFGm,,,,,,,test,,18 - 24,Republican,,Not very strong,,,4,5,1
2024-03-27 15:06:16,2024-03-27 15:06:16,Survey Test,,100,0,True,2024-03-27 15:06:16,R_dhsOmQQiloGo0Ci,,,,,,,test,,25 - 34,Independent,,,,Democratic,,5,0
2024-03-27 15:06:16,2024-03-27 15:06:16,Survey Test,,100,0,True,2024-03-27 15:06:17,R_el0R4rpr5QpE4MC,,,,,,,test,,U18,No preference,,,,Democratic,,2,0
2024-03-27 15:06:17,2024-03-27 15:06:17,Survey Test,,100,0,True,2024-03-27 15:06:17,R_dnW0DmFxCb7B31Q,,,,,,,test,,18 - 24,Republican,,Strong,,,,4,1
2024-03-27 15:06:17,2024-03-27 15:06:17,Survey Test,,100,0,True,2024-03-27 15:06:17,R_87CWQBGKyktQsAe,,,,,,,test,,35 - 44,Other,Cursus ullamcorper blandit leo donec pede ligula. Amet donec duis! Auctor eget.,,,Democratic,,2,0
2024-03-27 15:06:17,2024-03-27 15:06:17,Survey Test,,100,0,True,2024-03-27 15:06:17,R_7aLB3g8x99oqM1o,,,,,,,test,,25 - 34,Independent,,,,Republican,,2,0
2024-03-27 15:06:18,2024-03-27 15:06:18,Survey Test,,100,0,True,2024-03-27 15:06:18,R_3qmqd4ojhrO6WSq,,,,,,,test,,65+,Other,Duis ligula temporibus praesent tempora elementum platea aliquam! Potenti? Pretium faucibus.,,,Democratic,,5,1
2024-03-27 15:06:18,2024-03-27 15:06:18,Survey Test,,100,0,True,2024-03-27 15:06:18,R_6DsyMwQCwIRZHsa,,,,,,,test,,55 - 64,Republican,,Not very strong,,,1,5,1
2024-03-27 15:06:18,2024-03-27 15:06:18,Survey Test,,100,0,True,2024-03-27 15:06:19,R_ddshtrnkTx0enR4,,,,,,,test,,35 - 44,No preference,,,,Neither,,1,1
2024-03-27 15:06:19,2024-03-27 15:06:19,Survey Test,,100,0,True,2024-03-27 15:06:19,R_7VVRWRfuVAzN1oG,,,,,,,test,,65+,No preference,,,,Republican,,3,0
2024-03-27 15:06:19,2024-03-27 15:06:19,Survey Test,,100,0,True,2024-03-27 15:06:19,R_0AtRMKUdA8dKqcS,,,,,,,test,,55 - 64,Democrat,,,Not very strong,,3,4,0
2024-03-27 15:06:19,2024-03-27 15:06:19,Survey Test,,100,0,True,2024-03-27 15:06:20,R_8w4OcSg4v79KkWa,,,,,,,test,,35 - 44,Independent,,,,Republican,,4,0
2024-03-27 15:06:20,2024-03-27 15:06:20,Survey Test,,100,0,True,2024-03-27 15:06:20,R_8ctK8emgy13nyt0,,,,,,,test,,25 - 34,No preference,,,,Neither,,3,1
2024-03-27 15:06:20,2024-03-27 15:06:20,Survey Test,,100,0,True,2024-03-27 15:06:20,R_ddr13J5EnYNs6Zo,,,,,,,test,,45 - 54,Republican,,Not very strong,,,3,5,1
2024-03-27 15:06:20,2024-03-27 15:06:20,Survey Test,,100,0,True,2024-03-27 15:06:21,R_aWvW1ja5ZruiLFc,,,,,,,test,,18 - 24,Democrat,,,Not very strong,,5,4,0
2024-03-27 15:06:21,2024-03-27 15:06:21,Survey Test,,100,0,True,2024-03-27 15:06:21,R_86Nex5P4yYdXKE6,,,,,,,test,,U18,Republican,,Strong,,,,1,1
2024-03-27 15:06:21,2024-03-27 15:06:21,Survey Test,,100,0,True,2024-03-27 15:06:21,R_9QSDlULhKF2SOhM,,,,,,,test,,35 - 44,Other,"Turpis eget? Nulla, porta faucibus iaculis, dapibus maecenas, ultricies odio ipsum velit est vel nullam.",,,Republican,,2,1
